host_response_time,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,district,neighbourhood,has_wifi,has_essentials,has_kitchen,has_heating,has_washer,has_hangers,has_tv,has_hair_dryer,has_iron,has_shampoo,has_laptop_friendly_workspace,has_air_conditioning,has_hot_water,has_elevator,has_refrigerator,has_dishes_and_silverware,has_microwave,has_bed_linens,has_no_stairs_or_steps_to_enter,has_coffee_maker,has_cooking_basics,has_family/kid_friendly,has_long_term_stays_allowed,has_first_aid_kit,has_oven,has_stove,has_license,activity_months,income_med_occupation,price_med_occupation_per_accommodate
within an hour,40.40957,-3.69985,Apartment,Entire home/apt,4,1.0,1.0,45.9,0.0,0.0,3,6.3,2.2,1120.0,250,58,2015-12-08,2019-09-17,92.0,9.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,5.43,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,45.30688515164582,169.83,84.92
within an hour,40.42045,-3.7079800000000005,Apartment,Entire home/apt,4,1.0,1.0,81.9,0.0,31.5,1,0.0,3.0,365.0,189,21,2015-12-27,2019-08-10,96.0,10.0,9.0,9.0,10.0,10.0,9.0,1,moderate,4.16,Centro,Palacio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,43.43415675886568,334.53,167.26
within an hour,40.41318,-3.7031300000000003,Apartment,Entire home/apt,4,1.5,2.0,82.8,270.0,36.0,2,13.5,4.0,1124.0,137,34,2016-01-11,2019-09-07,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,3.05,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,43.861270251955894,342.36,171.18
within an hour,40.41106,-3.69579,Loft,Entire home/apt,4,1.0,1.0,48.6,135.0,27.0,2,13.5,3.0,1125.0,180,50,2015-12-29,2019-09-09,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,3.97,Centro,Cortes,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,44.354093513213826,206.82,103.41
within an hour,40.412420000000004,-3.7026800000000004,Apartment,Private room,2,1.0,1.0,30.6,0.0,16.2,1,0.0,2.0,1125.0,226,63,2016-02-01,2019-09-15,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,5.11,Centro,Embajadores,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,43.43415675886568,129.42,129.42
within an hour,40.42183,-3.7045199999999996,Apartment,Entire home/apt,4,1.0,2.0,62.1,0.0,32.4,2,4.5,3.0,28.0,136,43,2015-12-08,2019-09-10,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,2.95,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,45.07690096305879,262.17,131.09
-unk-,40.421279999999996,-3.69982,Apartment,Entire home/apt,2,1.0,1.0,85.5,0.0,0.0,1,0.0,6.0,1125.0,4,3,2016-03-27,2019-05-05,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0.09,Centro,Justicia,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.25743855109961,316.35,316.35
within an hour,40.42087,-3.70747,Apartment,Entire home/apt,5,1.0,2.0,89.1,0.0,13.5,5,0.0,1.0,999.0,167,10,2015-12-07,2019-08-16,88.0,9.0,8.0,9.0,9.0,10.0,8.0,1,moderate,3.62,Centro,Palacio,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,44.2883837450461,343.17,114.39
within a few hours,40.47027,-3.7007800000000004,Loft,Entire home/apt,2,1.5,1.0,49.5,0.0,18.0,1,7.2,3.0,1125.0,19,8,2015-12-08,2019-05-29,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0,moderate,0.41,Tetuan,Valdeacederas,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,41.65999301833713,201.15,201.15
within a day,40.42253,-3.6555400000000002,Apartment,Private room,1,1.0,1.0,22.5,0.0,22.5,1,0.0,2.0,1125.0,3,0,2017-09-11,2017-09-30,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,moderate,0.12,Ciudad Lineal,Ventas,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6242427975933798,105.75,105.75
within a few hours,40.425979999999996,-3.70476,Apartment,Entire home/apt,4,2.0,2.0,111.6,630.0,40.5,1,0.0,3.0,1125.0,56,13,2016-03-29,2019-03-31,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,1.32,Centro,Universidad,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,36.041807839996714,453.42,226.71
within a few hours,40.41352,-3.69544,Apartment,Entire home/apt,1,1.0,1.0,24.3,0.0,0.0,1,3.6,7.0,1125.0,72,22,2016-02-22,2019-09-05,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1.65,Centro,Cortes,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,42.41565535226596,89.91,89.91
within an hour,40.4081,-3.69337,Apartment,Entire home/apt,6,1.0,2.0,121.5,90.0,27.0,5,13.5,2.0,1125.0,73,21,2016-02-28,2019-08-11,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,moderate,1.68,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,41.39715394566623,476.55,158.85
-unk-,40.428490000000004,-3.6297,Apartment,Private room,1,1.0,1.0,13.5,0.0,0.0,1,0.0,1.0,1125.0,47,0,2015-12-31,2017-06-19,91.0,10.0,10.0,10.0,10.0,9.0,9.0,0,strict_14_with_grace_period,1.04,San Blas,Simancas,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.61021786895008,49.95,49.95
within an hour,40.41946,-3.7004699999999997,Apartment,Entire home/apt,3,1.5,1.0,99.0,90.0,40.5,2,9.0,4.0,1125.0,60,12,2016-01-02,2019-04-27,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,1.33,Centro,Sol,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,39.78726462555699,406.8,203.4
within an hour,40.4141,-3.6995199999999997,Apartment,Entire home/apt,8,2.0,3.0,198.0,0.0,90.0,2,18.0,2.0,730.0,77,13,2016-01-14,2019-05-12,88.0,9.0,9.0,9.0,10.0,10.0,9.0,1,strict_14_with_grace_period,1.72,Centro,Cortes,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,39.88582927780858,955.8,238.95
within a day,40.41158,-3.7127,Loft,Entire home/apt,6,1.0,2.0,62.1,90.0,17.1,2,22.5,2.0,365.0,92,17,2015-12-04,2019-07-21,92.0,10.0,9.0,9.0,9.0,10.0,10.0,0,strict_14_with_grace_period,1.99,Centro,Palacio,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,43.53272141111727,330.12,110.04
within an hour,40.387840000000004,-3.73219,Apartment,Private room,2,1.5,1.0,18.0,0.0,0.0,1,9.0,1.0,1125.0,116,41,2015-12-07,2019-09-09,88.0,9.0,9.0,9.0,9.0,9.0,8.0,1,strict_14_with_grace_period,2.52,Carabanchel,Puerta Bonita,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,45.07690096305879,66.6,66.6
within an hour,40.41535,-3.7023699999999997,Apartment,Entire home/apt,5,1.5,1.0,79.2,90.0,29.7,1,0.0,1.0,1125.0,231,59,2015-12-31,2019-08-27,90.0,9.0,9.0,9.0,9.0,10.0,8.0,1,moderate,5.1,Centro,Sol,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,43.861270251955894,322.74,107.58
within an hour,40.41809,-3.7035199999999997,Apartment,Entire home/apt,4,1.0,1.0,48.6,135.0,27.0,2,13.5,3.0,1125.0,228,59,2015-12-27,2019-09-16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,5.02,Centro,Sol,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,44.64978746996858,206.82,103.41
within an hour,40.41738,-3.7026800000000004,Apartment,Entire home/apt,8,3.0,3.0,97.2,135.0,58.5,4,18.0,3.0,1125.0,188,48,2015-12-07,2019-09-14,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,4.08,Centro,Sol,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,45.2411753834781,418.14,104.53
within an hour,40.4218,-3.70451,Apartment,Entire home/apt,6,1.0,3.0,109.8,270.0,45.0,3,18.0,4.1,150.0,136,34,2016-01-03,2019-08-11,95.0,9.0,10.0,10.0,10.0,10.0,9.0,0,moderate,3.01,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,43.23702745436251,451.26,150.42
within an hour,40.41386,-3.7005800000000004,Apartment,Entire home/apt,6,1.0,2.0,81.0,135.0,31.5,4,13.5,3.1,31.0,323,83,2015-12-28,2019-09-07,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,7.11,Centro,Cortes,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,44.321238629129965,331.2,110.4
within a day,40.45743,-3.6963699999999995,Apartment,Entire home/apt,3,1.0,0.0,36.0,90.0,18.0,2,22.5,2.0,1125.0,134,30,2016-01-01,2019-07-13,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,2.96,Tetuan,Castillejos,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42.349945584098236,151.2,75.6
within an hour,40.38584,-3.70738,House,Private room,2,1.0,1.0,31.5,0.0,0.0,1,0.0,1.0,1125.0,29,19,2016-10-02,2019-06-30,89.0,9.0,9.0,10.0,9.0,8.0,8.0,1,strict_14_with_grace_period,0.8,Usera,Moscardo,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,32.88773896794596,116.55,116.55
within an hour,40.41815,-3.6781300000000003,Condominium,Entire home/apt,5,1.5,1.0,81.0,180.0,27.0,4,27.0,2.0,1125.0,7,5,2016-02-20,2019-05-05,96.0,9.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0.16,Retiro,Ibiza,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,38.44021437811865,326.7,108.9
within an hour,40.428340000000006,-3.71443,Apartment,Private room,1,1.0,1.0,25.2,0.0,0.0,1,13.5,1.0,1125.0,60,20,2015-12-08,2019-08-11,81.0,8.0,8.0,9.0,9.0,9.0,8.0,1,flexible,1.3,Centro,Universidad,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44.091254440542926,93.24,93.24
within an hour,40.405229999999996,-3.69728,Apartment,Private room,2,2.0,1.0,48.6,180.0,36.0,3,0.0,4.0,15.0,107,30,2016-01-05,2019-09-09,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,2.37,Arganzuela,Palos de Moguer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,44.12410932462679,215.82,215.82
within an hour,40.40786,-3.7022800000000005,Apartment,Entire home/apt,6,1.0,2.0,45.0,225.0,22.5,2,18.0,1.0,1120.0,224,59,2015-12-06,2019-09-15,86.0,9.0,8.0,9.0,9.0,9.0,8.0,1,strict_14_with_grace_period,4.86,Centro,Embajadores,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45.30688515164582,255.6,85.2
within an hour,40.41535,-3.7275699999999996,Apartment,Entire home/apt,6,2.0,0.0,109.8,225.0,36.0,4,18.0,3.0,1125.0,23,7,2016-05-04,2019-05-20,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,moderate,0.56,Moncloa,Casa de Campo,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,36.501776217170786,442.26,147.42
-unk-,40.408590000000004,-3.7034300000000004,Apartment,Entire home/apt,2,1.0,1.0,27.0,135.0,22.5,1,9.0,2.0,1125.0,2,0,2016-01-03,2016-01-12,90.0,9.0,9.0,9.0,9.0,9.0,9.0,0,strict_14_with_grace_period,0.04,Centro,Embajadores,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29569395675475885,122.4,122.4
within an hour,40.42603,-3.70499,Apartment,Entire home/apt,2,1.0,1.0,31.5,0.0,0.0,2,9.0,1.0,1125.0,230,43,2015-12-17,2019-07-26,82.0,9.0,9.0,10.0,9.0,10.0,8.0,0,moderate,5.03,Centro,Universidad,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,43.26988233844637,116.55,116.55
within an hour,40.456579999999995,-3.6953,Apartment,Private room,1,1.0,1.0,19.8,0.0,0.0,1,0.0,5.0,1125.0,53,22,2015-12-06,2019-09-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,1.15,Tetuan,Castillejos,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,45.30688515164582,73.26,73.26
within an hour,40.41073,-3.7031400000000003,Apartment,Entire home/apt,4,2.0,2.0,121.5,180.0,27.0,3,13.5,2.0,1125.0,239,58,2016-01-03,2019-08-21,93.0,10.0,10.0,10.0,9.0,10.0,10.0,1,flexible,5.29,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,43.56557629520113,476.55,238.28
within an hour,40.4202,-3.6965199999999996,Apartment,Entire home/apt,2,1.0,1.0,88.2,90.0,31.5,1,36.0,1.0,90.0,67,17,2016-01-05,2019-07-29,89.0,9.0,9.0,9.0,10.0,10.0,9.0,0,strict_14_with_grace_period,1.48,Centro,Justicia,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42.74420419310458,357.84,357.84
within an hour,40.41087,-3.7086300000000003,Apartment,Entire home/apt,10,1.0,3.0,51.3,180.0,27.0,1,9.0,2.9,1120.0,111,18,2015-12-23,2019-07-26,78.0,8.0,7.0,9.0,9.0,9.0,8.0,1,strict_14_with_grace_period,2.44,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43.0727530339432,350.01,70.0
within an hour,40.42177,-3.68621,Loft,Entire home/apt,4,2.0,2.0,144.0,360.0,54.0,3,27.0,3.0,1125.0,45,4,2016-01-01,2019-05-30,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0.99,Salamanca,Recoletos,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,40.9043306844083,586.8,293.4
within an hour,40.423190000000005,-3.71125,Loft,Entire home/apt,4,1.0,1.0,99.0,179.1,0.0,2,7.2,2.4,1125.0,96,9,2016-01-02,2019-09-09,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,2.12,Centro,Palacio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,44.222673976878376,366.3,183.15
-unk-,40.41519,-3.7090199999999998,Apartment,Entire home/apt,2,1.0,1.0,65.7,0.0,0.0,2,0.0,3.0,1125.0,10,1,2016-02-29,2018-12-09,90.0,9.0,9.0,9.0,10.0,10.0,9.0,0,moderate,0.23,Centro,Palacio,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33.31485246103616,243.09,243.09
within an hour,40.38975,-3.65306,Apartment,Private room,2,1.0,1.0,18.9,0.0,0.0,1,18.0,1.0,1125.0,82,24,2016-01-19,2019-06-15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1.84,Puente de Vallecas,Palomeras Bajas,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,40.83862091624058,69.93,69.93
within an hour,40.40844,-3.7000300000000004,Loft,Entire home/apt,2,1.5,1.0,26.1,135.0,27.0,1,0.0,2.0,1125.0,194,56,2015-12-14,2019-09-04,84.0,9.0,8.0,10.0,10.0,10.0,8.0,1,moderate,4.23,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.68264235405245,123.57,123.57
within an hour,40.408429999999996,-3.7101800000000003,Apartment,Entire home/apt,4,2.0,2.0,89.1,180.0,45.0,4,13.5,3.0,183.0,33,18,2018-06-11,2019-07-08,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,2.12,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,12.87911456087394,374.67,187.34
within a few hours,40.427209999999995,-3.7114599999999998,House,Private room,1,1.5,1.0,27.0,0.0,0.0,1,0.0,2.0,1125.0,2,0,2016-03-08,2016-04-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0.05,Centro,Universidad,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5441795519415182,99.9,99.9
within an hour,40.429809999999996,-3.70545,Apartment,Entire home/apt,8,3.5,4.0,198.0,450.0,162.0,6,0.0,3.6,1125.0,53,16,2016-05-10,2019-07-28,92.0,9.0,10.0,9.0,9.0,10.0,9.0,1,strict_14_with_grace_period,1.29,Chamberi,Trafalgar,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,38.5716339144541,894.6,223.65
within a day,40.41706,-3.70785,Apartment,Entire home/apt,5,1.0,2.0,80.1,0.0,27.0,1,9.0,2.3,1125.0,24,4,2016-01-27,2019-06-03,93.0,10.0,10.0,10.0,9.0,10.0,9.0,0,moderate,0.54,Centro,Sol,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.181523234563336,389.97,129.99
-unk-,40.424209999999995,-3.705,Apartment,Private room,1,1.0,1.0,27.0,0.0,18.0,2,9.0,2.0,1125.0,2,0,2016-01-08,2017-07-04,90.0,9.0,8.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.04,Centro,Universidad,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.840202057537116,117.9,117.9
within an hour,40.428940000000004,-3.69691,Apartment,Entire home/apt,4,1.0,2.0,50.4,270.0,22.5,2,13.5,2.0,1125.0,95,35,2016-02-28,2019-09-15,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,2.19,Chamberi,Trafalgar,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,42.54707488860141,208.98,104.49
within a few hours,40.425129999999996,-3.69959,Apartment,Entire home/apt,3,1.0,1.0,45.0,0.0,13.5,1,18.0,5.0,1125.0,76,18,2015-12-29,2019-08-28,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,1.68,Centro,Justicia,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,43.959834904207476,246.6,123.3
within an hour,40.42411,-3.70991,Loft,Entire home/apt,4,1.0,1.0,103.5,179.1,0.0,2,7.2,2.5,1125.0,52,4,2016-01-01,2019-07-29,96.0,10.0,10.0,9.0,9.0,10.0,10.0,1,strict_14_with_grace_period,1.15,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,42.87562372944003,382.95,191.47
within an hour,40.41619,-3.6762900000000003,Apartment,Entire home/apt,4,1.5,2.0,76.5,90.0,40.5,4,0.0,3.0,500.0,148,45,2016-03-10,2019-09-10,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,3.44,Retiro,Ibiza,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,42.021396743259615,323.55,161.78
a few days or more,40.41337,-3.70721,Apartment,Entire home/apt,8,1.0,3.0,90.0,0.0,45.0,2,18.0,2.3,1125.0,87,10,2015-12-31,2019-01-03,93.0,9.0,10.0,10.0,9.0,10.0,9.0,1,moderate,1.92,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,36.107517608164436,511.2,127.8
within an hour,40.413059999999994,-3.69691,Apartment,Entire home/apt,12,3.0,4.0,270.0,270.0,54.0,6,31.5,3.0,1125.0,80,31,2016-06-20,2019-09-01,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,2.02,Centro,Cortes,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,38.374504609950925,1053.0,175.5
within an hour,40.41388,-3.7060800000000005,Apartment,Entire home/apt,13,2.0,4.0,252.0,135.0,36.0,7,36.0,1.3,1125.0,61,3,2016-04-24,2019-07-06,89.0,9.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,1.47,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,38.374504609950925,968.4,138.34
within a few hours,40.4203,-3.70364,Apartment,Entire home/apt,4,1.0,2.0,89.1,0.0,31.5,1,0.0,3.0,1125.0,166,44,2016-04-11,2019-09-10,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,3.96,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,40.97004045257603,361.17,180.59
-unk-,40.417390000000005,-3.7076599999999997,Apartment,Entire home/apt,1,1.0,1.0,81.0,0.0,0.0,1,0.0,1.0,1125.0,2,0,2015-12-19,2016-04-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0.04,Centro,Sol,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3696995831536585,299.7,299.7
-unk-,40.4104,-3.7076300000000004,Apartment,Private room,1,1.0,1.0,36.0,0.0,0.0,1,0.0,3.0,1125.0,6,0,2015-12-28,2018-05-01,90.0,10.0,8.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0.13,Centro,Embajadores,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.09092589170209,133.2,133.2
-unk-,40.441,-3.70885,Apartment,Entire home/apt,4,1.0,1.0,44.1,108.0,10.8,1,0.0,2.0,1125.0,2,0,2016-01-02,2016-03-13,80.0,9.0,7.0,10.0,10.0,8.0,9.0,0,moderate,0.04,Chamberi,Vallehermoso,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3326967699542087,173.97,86.98
within an hour,40.45389,-3.7072,Apartment,Entire home/apt,4,1.0,2.0,54.0,135.0,18.0,1,0.0,3.0,1125.0,13,4,2016-01-03,2019-09-16,87.0,9.0,10.0,10.0,10.0,9.0,9.0,1,flexible,0.29,Tetuan,Bellas Vistas,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,44.41980328138155,217.8,108.9
within a few hours,40.41864,-3.7079400000000002,Condominium,Entire home/apt,4,1.0,1.0,63.9,135.0,27.0,2,13.5,3.0,14.0,253,58,2016-01-01,2019-09-16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,5.59,Centro,Sol,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,44.48551304954927,263.43,131.72
within an hour,40.41109,-3.7089800000000004,Apartment,Entire home/apt,10,1.0,3.0,108.0,180.0,40.5,8,13.5,1.3,1125.0,197,55,2015-12-31,2019-09-08,91.0,9.0,10.0,10.0,10.0,10.0,9.0,1,moderate,4.35,Centro,Palacio,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,44.25552886096224,440.1,88.02
-unk-,40.410090000000004,-3.70715,Apartment,Private room,1,1.0,1.0,13.5,0.0,0.0,1,0.0,1.0,1125.0,2,0,2015-12-25,2016-01-01,60.0,6.0,5.0,10.0,9.0,10.0,6.0,0,flexible,0.04,Centro,Embajadores,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22998418858703465,49.95,49.95
-unk-,40.42455,-3.70358,Apartment,Entire home/apt,4,1.0,1.0,54.0,270.0,27.0,2,9.0,5.0,200.0,30,4,2015-12-31,2019-04-10,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0.66,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,39.29444136429906,226.8,113.4
within an hour,40.40964,-3.70395,Apartment,Entire home/apt,2,1.0,0.0,59.4,180.0,29.7,1,0.0,4.0,1125.0,21,4,2016-04-10,2019-06-11,90.0,9.0,9.0,10.0,10.0,9.0,9.0,1,flexible,0.5,Centro,Embajadores,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38.01310088502844,249.48,249.48
within a few hours,40.43408,-3.6528199999999997,Loft,Private room,2,1.0,1.0,40.5,0.0,18.0,1,0.0,1.0,1125.0,13,2,2016-03-16,2019-08-30,94.0,9.0,9.0,10.0,10.0,9.0,9.0,0,strict_14_with_grace_period,0.3,Ciudad Lineal,Quintana,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,41.46286371383396,167.85,167.85
within an hour,40.387170000000005,-3.66795,Apartment,Private room,1,1.0,1.0,16.2,180.0,18.0,1,0.0,30.0,1125.0,3,1,2016-06-17,2019-02-27,50.0,5.0,5.0,8.0,10.0,9.0,7.0,0,flexible,0.08,Puente de Vallecas,San Diego,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.36206082260416,77.94,77.94
